timestamp,event_wallclock,event,actor,actor_team,actor_latency_ms,actor_steamid,actor_steam_name,actor_ip,actor_is_bot,target,target_team,target_latency_ms,target_steamid,target_steam_name,target_ip,target_is_bot,source,value,unit,hp_before,hp_after
00:04:52.566,2026-04-07 14:58:31.647,hit,nevermore,RADIANT,20,,,,,bane,DIRE,,,,,,nevermore_shadowraze1,62,damage,676,614
00:04:52.566,2026-04-07 14:58:31.647,hit,nevermore,RADIANT,20,,,,,necrolyte,DIRE,,,,,,nevermore_shadowraze1,62,damage,560,498
00:04:52.566,2026-04-07 14:58:31.647,hit,nevermore,RADIANT,20,,,,,skywrath_mage,DIRE,,,,,,nevermore_shadowraze1,62,damage,676,614
00:04:52.633,2026-04-07 14:58:31.714,heal,necrolyte,DIRE,,,,,,bane,DIRE,,,,,,necrolyte_death_pulse,62,health,614,676
00:04:52.733,2026-04-07 14:58:31.814,hit,necrolyte,DIRE,,,,,,bounty_hunter,RADIANT,20,,,,,necrolyte_death_pulse,73,damage,632,559
00:04:52.866,2026-04-07 14:58:31.947,hit,necrolyte,DIRE,,,,,,nevermore,RADIANT,20,,,,,necrolyte_death_pulse,74,damage,538,464
00:04:52.900,2026-04-07 14:58:31.981,hit,bane,DIRE,,,,,,nevermore,RADIANT,20,,,,,bane_brain_sap,90,damage,464,374
00:04:52.900,2026-04-07 14:58:31.981,hit,necrolyte,DIRE,,,,,,lich,RADIANT,20,,,,,necrolyte_death_pulse,73,damage,610,537
00:04:52.966,2026-04-07 14:58:32.047,hit,lich,RADIANT,20,,,,,bane,DIRE,,,,,,lich_frost_nova,59,damage,676,617
00:04:52.966,2026-04-07 14:58:32.047,hit,lich,RADIANT,20,,,,,necrolyte,DIRE,,,,,,lich_frost_nova,58,damage,499,441
00:04:52.966,2026-04-07 14:58:32.047,hit,lich,RADIANT,20,,,,,skywrath_mage,DIRE,,,,,,lich_frost_nova,58,damage,615,557
00:04:52.966,2026-04-07 14:58:32.047,hit,lich,RADIANT,20,,,,,necrolyte,DIRE,,,,,,lich_frost_nova,29,damage,441,412
00:04:52.966,2026-04-07 14:58:32.047,hit,necrolyte,DIRE,,,,,,dragon_knight,RADIANT,20,,,,,necrolyte_death_pulse,74,damage,582,508
00:04:53.066,2026-04-07 14:58:32.147,heal,necrolyte,DIRE,,,,,,skywrath_mage,DIRE,,,,,,necrolyte_death_pulse,70,health,558,628
00:04:53.433,2026-04-07 14:58:32.514,hit,bounty_hunter,RADIANT,20,,,,,skywrath_mage,DIRE,,,,,,dota_unknown,60,damage,629,569
00:04:53.566,2026-04-07 14:58:32.647,hit,dragon_knight,RADIANT,20,,,,,skywrath_mage,DIRE,,,,,,dota_unknown,58,damage,569,511
00:04:53.866,2026-04-07 14:58:32.947,hit,lich,RADIANT,20,,,,,skywrath_mage,DIRE,,,,,,dota_unknown,53,damage,512,459
00:04:54.666,2026-04-07 14:58:33.747,hit,bounty_hunter,RADIANT,20,,,,,skywrath_mage,DIRE,,,,,,dota_unknown,59,damage,461,402
00:04:54.966,2026-04-07 14:58:34.047,hit,dragon_knight,RADIANT,20,,,,,skywrath_mage,DIRE,,,,,,dota_unknown,54,damage,403,349
00:04:55.833,2026-04-07 14:58:34.914,hit,lich,RADIANT,20,,,,,skywrath_mage,DIRE,,,,,,dota_unknown,53,damage,352,299
00:04:56.933,2026-04-07 14:58:36.014,hit,nevermore,RADIANT,20,,,,,bane,DIRE,,,,,,dota_unknown,37,damage,628,591
00:04:58.333,2026-04-07 14:58:37.414,hit,nevermore,RADIANT,20,,,,,bane,DIRE,,,,,,dota_unknown,32,damage,595,563
00:05:00.666,2026-04-07 14:58:39.747,hit,badguys_tower1_mid,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,59,damage,545,486
00:05:01.133,2026-04-07 14:58:40.214,hit,necrolyte,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,31,damage,489,458
00:05:01.500,2026-04-07 14:58:40.581,hit,badguys_tower1_mid,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,69,damage,460,391
00:05:02.800,2026-04-07 14:58:41.881,hit,badguys_tower1_mid,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,70,damage,397,327
00:05:03.766,2026-04-07 14:58:42.847,hit,badguys_tower1_mid,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,69,damage,331,262
00:05:04.566,2026-04-07 14:58:43.647,hit,badguys_tower1_mid,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,69,damage,266,197
00:05:12.966,2026-04-07 14:58:52.047,hit,sniper,RADIANT,,,,,,creep_badguys_ranged,DIRE,20,,,,,dota_unknown,51,damage,300,249
00:05:14.333,2026-04-07 14:58:53.414,hit,sniper,RADIANT,,,,,,creep_badguys_ranged,DIRE,20,,,,,dota_unknown,72,damage,252,180
00:05:15.666,2026-04-07 14:58:54.747,hit,sniper,RADIANT,,,,,,creep_badguys_ranged,DIRE,20,,,,,dota_unknown,56,damage,183,127
00:05:16.933,2026-04-07 14:58:56.014,hit,sniper,RADIANT,,,,,,creep_badguys_ranged,DIRE,20,,,,,dota_unknown,75,damage,129,54
00:05:18.333,2026-04-07 14:58:57.414,kill,creep_badguys_melee,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:18.700,2026-04-07 14:58:57.781,hit,sniper,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,47,damage,58,11
00:05:19.166,2026-04-07 14:58:58.247,kill,creep_goodguys_ranged,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:20.200,2026-04-07 14:58:59.281,hit,sniper,RADIANT,,,,,,creep_badguys_ranged,DIRE,20,,,,,dota_unknown,61,damage,,
00:05:20.200,2026-04-07 14:58:59.281,kill,sniper,RADIANT,,,,,,creep_badguys_ranged,DIRE,20,,,,,,,,,
00:05:20.333,2026-04-07 14:58:59.414,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,49,damage,550,501
00:05:21.500,2026-04-07 14:59:00.581,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,47,damage,501,454
00:05:21.800,2026-04-07 14:59:00.881,hit,creep_goodguys_ranged,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,11,damage,695,684
00:05:22.100,2026-04-07 14:59:01.181,hit,creep_goodguys_melee,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,13,damage,685,672
00:05:22.733,2026-04-07 14:59:01.814,hit,creep_goodguys_ranged,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,11,damage,674,663
00:05:22.833,2026-04-07 14:59:01.914,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,51,damage,383,332
00:05:22.866,2026-04-07 14:59:01.947,hit,tidehunter,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,58,damage,550,492
00:05:23.166,2026-04-07 14:59:02.247,hit,creep_goodguys_melee,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,13,damage,664,651
00:05:23.933,2026-04-07 14:59:03.014,hit,creep_goodguys_ranged,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,9,damage,654,645
00:05:24.233,2026-04-07 14:59:03.314,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,48,damage,268,220
00:05:24.700,2026-04-07 14:59:03.781,hit,creep_goodguys_melee,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,13,damage,647,634
00:05:24.800,2026-04-07 14:59:03.881,hit,tidehunter,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,55,damage,493,438
00:05:24.866,2026-04-07 14:59:03.947,hit,sniper,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,50,damage,224,174
00:05:25.600,2026-04-07 14:59:04.681,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,52,damage,94,42
00:05:25.900,2026-04-07 14:59:04.981,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,drow_ranger_multishot,25,damage,,
00:05:25.900,2026-04-07 14:59:04.981,kill,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:26.033,2026-04-07 14:59:05.114,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,drow_ranger_multishot,49,damage,418,369
00:05:26.266,2026-04-07 14:59:05.347,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_ranged,RADIANT,,,,,,drow_ranger_multishot,55,damage,300,245
00:05:26.566,2026-04-07 14:59:05.647,hit,tidehunter,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,57,damage,348,291
00:05:26.600,2026-04-07 14:59:05.681,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,drow_ranger_multishot,49,damage,291,242
00:05:26.833,2026-04-07 14:59:05.914,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_ranged,RADIANT,,,,,,drow_ranger_multishot,55,damage,246,191
00:05:27.166,2026-04-07 14:59:06.247,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,drow_ranger_multishot,49,damage,205,156
00:05:27.366,2026-04-07 14:59:06.447,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_ranged,RADIANT,,,,,,drow_ranger_multishot,55,damage,192,137
00:05:28.066,2026-04-07 14:59:07.147,hit,creep_goodguys_melee,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,14,damage,643,629
00:05:28.300,2026-04-07 14:59:07.381,hit,tidehunter,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,54,damage,64,10
00:05:28.400,2026-04-07 14:59:07.481,kill,creep_badguys_ranged,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:28.466,2026-04-07 14:59:07.547,hit,sniper,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,42,damage,,
00:05:28.466,2026-04-07 14:59:07.547,kill,sniper,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:28.900,2026-04-07 14:59:07.981,hit,creep_goodguys_ranged,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,10,damage,632,622
00:05:29.066,2026-04-07 14:59:08.147,hit,creep_goodguys_melee,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,1,damage,622,621
00:05:29.466,2026-04-07 14:59:08.547,kill,creep_goodguys_melee,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:29.733,2026-04-07 14:59:08.814,hit,creep_goodguys_ranged,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,9,damage,623,614
00:05:29.833,2026-04-07 14:59:08.914,hit,sniper,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,44,damage,193,149
00:05:31.033,2026-04-07 14:59:10.114,hit,creep_goodguys_ranged,RADIANT,,,,,,tidehunter,DIRE,20,,,,,dota_unknown,9,damage,618,609
00:05:31.300,2026-04-07 14:59:10.381,hit,sniper,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,29,damage,,
00:05:31.300,2026-04-07 14:59:10.381,kill,sniper,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:33.666,2026-04-07 14:59:12.747,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,52,damage,79,27
00:05:33.800,2026-04-07 14:59:12.881,kill,creep_badguys_ranged,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:34.200,2026-04-07 14:59:13.281,kill,creep_badguys_melee,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:35.433,2026-04-07 14:59:14.514,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_ranged,RADIANT,,,,,,dota_unknown,58,damage,153,95
00:05:36.333,2026-04-07 14:59:15.414,kill,creep_goodguys_ranged,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:36.700,2026-04-07 14:59:15.781,hit,tidehunter,DIRE,20,,,,,creep_goodguys_ranged,RADIANT,,,,,,dota_unknown,16,damage,,
00:05:36.700,2026-04-07 14:59:15.781,kill,tidehunter,DIRE,20,,,,,creep_goodguys_ranged,RADIANT,,,,,,,,,,
00:05:36.766,2026-04-07 14:59:15.847,hit,creep_goodguys_ranged,RADIANT,,,,,,badguys_tower1_mid,DIRE,20,,,,,dota_unknown,5,damage,1800,1795
00:05:37.033,2026-04-07 14:59:16.114,kill,badguys_tower1_mid,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:37.733,2026-04-07 14:59:16.814,hit,creep_goodguys_ranged,RADIANT,,,,,,badguys_tower1_mid,DIRE,20,,,,,dota_unknown,5,damage,1795,1790
00:05:38.766,2026-04-07 14:59:17.847,hit,creep_goodguys_ranged,RADIANT,,,,,,badguys_tower1_mid,DIRE,20,,,,,dota_unknown,6,damage,1790,1784
00:05:39.733,2026-04-07 14:59:18.814,hit,creep_goodguys_ranged,RADIANT,,,,,,badguys_tower1_mid,DIRE,20,,,,,dota_unknown,6,damage,1784,1778
00:05:40.100,2026-04-07 14:59:19.181,hit,nevermore,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,37,damage,140,103
00:05:40.366,2026-04-07 14:59:19.447,hit,creep_badguys_ranged,DIRE,20,,,,,goodguys_tower1_bot,RADIANT,,,,,,dota_unknown,6,damage,1800,1794
00:05:40.400,2026-04-07 14:59:19.481,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,goodguys_tower1_bot,RADIANT,,,,,,dota_unknown,17,damage,1794,1777
00:05:40.700,2026-04-07 14:59:19.781,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,10,damage,489,479
00:05:40.766,2026-04-07 14:59:19.847,hit,creep_goodguys_ranged,RADIANT,,,,,,badguys_tower1_mid,DIRE,20,,,,,dota_unknown,5,damage,1778,1773
00:05:40.800,2026-04-07 14:59:19.881,kill,creep_badguys_ranged,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:40.966,2026-04-07 14:59:20.047,kill,creep_badguys_melee,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:41.066,2026-04-07 14:59:20.147,kill,badguys_tower1_mid,DIRE,20,,,,,creep_goodguys_ranged,RADIANT,,,,,,,,,,
00:05:41.233,2026-04-07 14:59:20.314,hit,nevermore,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,41,damage,104,63
00:05:41.666,2026-04-07 14:59:20.747,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,10,damage,482,472
00:05:41.700,2026-04-07 14:59:20.781,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,13,damage,472,459
00:05:41.800,2026-04-07 14:59:20.881,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,goodguys_tower1_bot,RADIANT,,,,,,dota_unknown,16,damage,1777,1761
00:05:41.966,2026-04-07 14:59:21.047,hit,creep_badguys_ranged,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,9,damage,460,451
00:05:42.466,2026-04-07 14:59:21.547,kill,goodguys_tower1_bot,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:42.866,2026-04-07 14:59:21.947,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,10,damage,454,444
00:05:43.166,2026-04-07 14:59:22.247,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,goodguys_tower1_bot,RADIANT,,,,,,dota_unknown,16,damage,1761,1745
00:05:43.233,2026-04-07 14:59:22.314,hit,creep_badguys_ranged,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,8,damage,445,437
00:05:43.333,2026-04-07 14:59:22.414,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,10,damage,437,427
00:05:43.500,2026-04-07 14:59:22.581,kill,creep_goodguys_ranged,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:43.533,2026-04-07 14:59:22.614,hit,nevermore,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,39,damage,550,511
00:05:43.866,2026-04-07 14:59:22.947,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,12,damage,429,417
00:05:44.200,2026-04-07 14:59:23.281,hit,creep_badguys_ranged,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,9,damage,418,409
00:05:44.333,2026-04-07 14:59:23.414,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,10,damage,409,399
00:05:44.533,2026-04-07 14:59:23.614,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,goodguys_tower1_bot,RADIANT,,,,,,dota_unknown,16,damage,1745,1729
00:05:44.833,2026-04-07 14:59:23.914,hit,nevermore,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,39,damage,65,26
00:05:44.866,2026-04-07 14:59:23.947,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,10,damage,401,391
00:05:45.266,2026-04-07 14:59:24.347,hit,creep_badguys_ranged,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,10,damage,393,383
00:05:45.333,2026-04-07 14:59:24.414,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,11,damage,383,372
00:05:45.866,2026-04-07 14:59:24.947,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,10,damage,373,363
00:05:45.900,2026-04-07 14:59:24.981,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,goodguys_tower1_bot,RADIANT,,,,,,dota_unknown,17,damage,1729,1712
00:05:46.100,2026-04-07 14:59:25.181,hit,nevermore,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,26,damage,,
00:05:46.100,2026-04-07 14:59:25.181,kill,nevermore,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:46.133,2026-04-07 14:59:25.214,hit,creep_badguys_ranged,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,8,damage,364,356
00:05:46.866,2026-04-07 14:59:25.947,hit,creep_badguys_melee,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,12,damage,359,347
00:05:46.900,2026-04-07 14:59:25.981,kill,badguys_tower1_mid,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:47.166,2026-04-07 14:59:26.247,hit,creep_badguys_ranged,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,9,damage,348,339
00:05:47.266,2026-04-07 14:59:26.347,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,goodguys_tower1_bot,RADIANT,,,,,,dota_unknown,17,damage,1712,1695
00:05:47.433,2026-04-07 14:59:26.514,hit,bounty_hunter,RADIANT,,,,,,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,28,damage,,
00:05:47.433,2026-04-07 14:59:26.514,kill,bounty_hunter,RADIANT,,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:47.700,2026-04-07 14:59:26.781,kill,goodguys_tower1_bot,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:48.200,2026-04-07 14:59:27.281,hit,creep_badguys_ranged,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,9,damage,342,333
00:05:48.633,2026-04-07 14:59:27.714,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,goodguys_tower1_bot,RADIANT,,,,,,dota_unknown,16,damage,1695,1679
00:05:49.000,2026-04-07 14:59:28.081,hit,tidehunter,DIRE,20,,,,,nevermore,RADIANT,,,,,,tidehunter_gush,74,damage,335,261
00:05:49.133,2026-04-07 14:59:28.214,hit,nevermore,RADIANT,,,,,,creep_badguys_ranged,DIRE,20,,,,,dota_unknown,48,damage,211,163
00:05:49.166,2026-04-07 14:59:28.247,hit,creep_badguys_ranged,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,10,damage,262,252
00:05:49.400,2026-04-07 14:59:28.481,hit,sniper,RADIANT,,,,,,necrolyte,DIRE,20,,,,,dota_unknown,41,damage,560,519
00:05:49.966,2026-04-07 14:59:29.047,kill,creep_goodguys_melee,RADIANT,,,,,,creep_badguys_ranged,DIRE,20,,,,,,,,,
00:05:50.000,2026-04-07 14:59:29.081,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,goodguys_tower1_bot,RADIANT,,,,,,dota_unknown,16,damage,1679,1663
00:05:50.133,2026-04-07 14:59:29.214,hit,creep_badguys_ranged,DIRE,20,,,,,nevermore,RADIANT,,,,,,dota_unknown,9,damage,276,267
00:05:50.200,2026-04-07 14:59:29.281,hit,creep_badguys_melee,DIRE,20,,,,,sniper,RADIANT,,,,,,dota_unknown,12,damage,648,636
00:05:50.866,2026-04-07 14:59:29.947,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,drow_ranger_multishot,49,damage,550,501
00:05:51.033,2026-04-07 14:59:30.114,kill,badguys_tower1_mid,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:51.100,2026-04-07 14:59:30.181,hit,creep_badguys_melee,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,13,damage,582,569
00:05:51.100,2026-04-07 14:59:30.181,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_ranged,RADIANT,,,,,,drow_ranger_multishot,55,damage,300,245
00:05:51.333,2026-04-07 14:59:30.414,hit,creep_badguys_melee,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,1,damage,570,569
00:05:51.366,2026-04-07 14:59:30.447,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,drow_ranger_multishot,49,damage,501,452
00:05:51.400,2026-04-07 14:59:30.481,hit,creep_badguys_ranged,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,11,damage,570,559
00:05:51.466,2026-04-07 14:59:30.547,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,drow_ranger_multishot,49,damage,550,501
00:05:51.600,2026-04-07 14:59:30.681,hit,necrolyte,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,51,damage,512,461
00:05:51.633,2026-04-07 14:59:30.714,hit,dragon_knight,RADIANT,,,,,,creep_badguys_ranged,DIRE,20,,,,,dota_unknown,5,damage,,
00:05:51.633,2026-04-07 14:59:30.714,kill,dragon_knight,RADIANT,,,,,,creep_badguys_ranged,DIRE,20,,,,,,,,,
00:05:51.666,2026-04-07 14:59:30.747,hit,creep_badguys_melee,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,13,damage,560,547
00:05:51.833,2026-04-07 14:59:30.914,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,drow_ranger_multishot,49,damage,452,403
00:05:51.900,2026-04-07 14:59:30.981,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,drow_ranger_multishot,49,damage,501,452
00:05:52.033,2026-04-07 14:59:31.114,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,drow_ranger_multishot,49,damage,550,501
00:05:52.100,2026-04-07 14:59:31.181,hit,creep_badguys_melee,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,1,damage,549,548
00:05:52.566,2026-04-07 14:59:31.647,hit,creep_badguys_ranged,DIRE,20,,,,,dragon_knight,RADIANT,,,,,,dota_unknown,10,damage,550,540
00:05:52.733,2026-04-07 14:59:31.814,hit,tidehunter,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,58,damage,404,346
00:05:53.566,2026-04-07 14:59:32.647,hit,sniper,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,72,damage,332,260
00:05:54.066,2026-04-07 14:59:33.147,kill,creep_goodguys_melee,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:54.300,2026-04-07 14:59:33.381,kill,badguys_tower1_mid,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:54.866,2026-04-07 14:59:33.947,hit,tidehunter,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,58,damage,486,428
00:05:55.300,2026-04-07 14:59:34.381,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,48,damage,189,141
00:05:56.666,2026-04-07 14:59:35.747,hit,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,49,damage,52,3
00:05:56.766,2026-04-07 14:59:35.847,kill,creep_badguys_ranged,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,,,,,
00:05:57.300,2026-04-07 14:59:36.381,hit,dragon_knight,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,dota_unknown,22,damage,,
00:05:57.300,2026-04-07 14:59:36.381,kill,dragon_knight,RADIANT,,,,,,creep_badguys_melee,DIRE,20,,,,,,,,,
00:05:58.666,2026-04-07 14:59:37.747,hit,creep_goodguys_melee,RADIANT,,,,,,drow_ranger,DIRE,20,76561198754834110,phamquanghuy3678445,172.19.66.176,false,dota_unknown,14,damage,472,458
00:05:58.700,2026-04-07 14:59:37.781,hit,tidehunter,DIRE,20,,,,,creep_goodguys_melee,RADIANT,,,,,,dota_unknown,59,damage,438,379
