block_type,block_id,declared_type,timestamp_sec,attacker_name,target_name,source_name,value,health,ability_level,gold_reason,xp_reason,modifier_type,modifier_duration,modifier_elapsed,stack_count,slow_duration,attacker_team,target_team,is_attacker_hero,is_target_hero,is_attacker_illusion,is_target_illusion,is_visible_radiant,is_visible_dire,assist_players
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,3550.2668,1,56,105,1,321,,,,,,,1,,2,3,true,false,false,false,true,true,
DOTA_COMBATLOG_TEAM_BUILDING_KILL,18,DOTA_COMBATLOG_TEAM_BUILDING_KILL,3559.6335,,31,,1,,,,,,,,,,2,3,,,,,,,
DOTA_COMBATLOG_TEAM_BUILDING_KILL,18,DOTA_COMBATLOG_TEAM_BUILDING_KILL,3566.6,,344,,0,,,,,,,,,,2,3,,,,,,,
DOTA_COMBATLOG_TEAM_BUILDING_KILL,18,DOTA_COMBATLOG_TEAM_BUILDING_KILL,3570.9001,,344,,0,,,,,,,,,,2,3,,,,,,,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,3573.867,1,56,105,1,384,,,,,,,1,,2,3,true,false,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,3573.867,1,56,105,1,384,,,,,,,1,,2,3,true,false,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,3577.067,1,18,105,1,409,,,,,7.0,,1,7.0,2,3,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,3580.8003,1,1,2,0,746,,,,,-1.0,,25,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,3583.3003,1,1,2,0,107,,,,,-1.0,,30,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_PLAYERSTATS,15,DOTA_COMBATLOG_PLAYERSTATS,3583.4001,13,1,8,1,,,,,,,,,698.324,,,,,,,,,
