timestamp,event_wallclock,event,actor,actor_team,actor_latency_ms,actor_steamid,actor_steam_name,actor_ip,actor_is_bot,item,value,unit
00:06:37.133,2026-04-08 15:18:57.957,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,28,xp
00:06:37.133,2026-04-08 15:18:57.957,xp_gain,dragon_knight,DIRE,,,,,,,28,xp
00:06:37.366,2026-04-08 15:18:58.190,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,57,xp
00:06:42.500,2026-04-08 15:19:03.324,gold_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,46,gold
00:06:42.500,2026-04-08 15:19:03.324,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,69,xp
00:06:43.800,2026-04-08 15:19:04.624,xp_gain,bloodseeker,RADIANT,,,,,,,28,xp
00:06:45.033,2026-04-08 15:19:05.857,xp_gain,crystal_maiden,DIRE,,,,,,,14,xp
00:06:45.033,2026-04-08 15:19:05.857,xp_gain,vengefulspirit,DIRE,,,,,,,14,xp
00:06:45.600,2026-04-08 15:19:06.424,xp_gain,bane,RADIANT,,,,,,,28,xp
00:06:45.600,2026-04-08 15:19:06.424,xp_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,28,xp
00:06:46.200,2026-04-08 15:19:07.024,xp_gain,bane,RADIANT,,,,,,,28,xp
00:06:46.200,2026-04-08 15:19:07.024,xp_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,28,xp
00:06:46.400,2026-04-08 15:19:07.224,gold_gain,bloodseeker,RADIANT,,,,,,,34,gold
00:06:46.400,2026-04-08 15:19:07.224,xp_gain,bloodseeker,RADIANT,,,,,,,57,xp
00:06:46.966,2026-04-08 15:19:07.790,xp_gain,vengefulspirit,DIRE,,,,,,,28,xp
00:06:46.966,2026-04-08 15:19:07.790,xp_gain,crystal_maiden,DIRE,,,,,,,28,xp
00:06:48.300,2026-04-08 15:19:09.124,use_item,dragon_knight,DIRE,,,,,,tpscroll,,
00:06:48.366,2026-04-08 15:19:09.190,use_item,crystal_maiden,DIRE,,,,,,tpscroll,,
00:06:48.466,2026-04-08 15:19:09.290,buy_item,vengefulspirit,DIRE,,,,,,tpscroll,,
00:06:48.566,2026-04-08 15:19:09.390,gold_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,35,gold
00:06:48.566,2026-04-08 15:19:09.390,xp_gain,dragon_knight,DIRE,,,,,,,28,xp
00:06:48.566,2026-04-08 15:19:09.390,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,28,xp
00:06:48.800,2026-04-08 15:19:09.624,buy_item,vengefulspirit,DIRE,,,,,,tpscroll,,
00:06:49.933,2026-04-08 15:19:10.757,gold_gain,bloodseeker,RADIANT,,,,,,,47,gold
00:06:49.933,2026-04-08 15:19:10.757,xp_gain,bloodseeker,RADIANT,,,,,,,69,xp
00:06:50.166,2026-04-08 15:19:10.990,buy_item,bloodseeker,RADIANT,,,,,,tpscroll,,
00:06:51.000,2026-04-08 15:19:11.824,gold_gain,vengefulspirit,DIRE,,,,,,,39,gold
00:06:51.000,2026-04-08 15:19:11.824,xp_gain,crystal_maiden,DIRE,,,,,,,28,xp
00:06:51.000,2026-04-08 15:19:11.824,xp_gain,vengefulspirit,DIRE,,,,,,,28,xp
00:06:51.466,2026-04-08 15:19:12.290,buy_item,dragon_knight,DIRE,,,,,,tpscroll,,
00:06:51.566,2026-04-08 15:19:12.390,buy_item,crystal_maiden,DIRE,,,,,,tpscroll,,
00:06:51.600,2026-04-08 15:19:12.424,use_item,kunkka,RADIANT,,,,,,tpscroll,,
00:06:51.700,2026-04-08 15:19:12.524,use_item,bane,RADIANT,,,,,,tpscroll,,
00:06:54.666,2026-04-08 15:19:15.490,buy_item,kunkka,RADIANT,,,,,,tpscroll,,
00:06:54.733,2026-04-08 15:19:15.557,buy_item,bane,RADIANT,,,,,,tpscroll,,
00:06:54.900,2026-04-08 15:19:15.724,xp_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,69,xp
00:06:57.900,2026-04-08 15:19:18.724,xp_gain,vengefulspirit,DIRE,,,,,,,69,xp
00:06:59.200,2026-04-08 15:19:20.024,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,57,xp
00:07:00.200,2026-04-08 15:19:21.024,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,57,xp
00:07:02.566,2026-04-08 15:19:23.390,use_item,bloodseeker,RADIANT,,,,,,tpscroll,,
00:07:02.933,2026-04-08 15:19:23.757,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,57,xp
00:07:04.900,2026-04-08 15:19:25.724,xp_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,57,xp
00:07:05.866,2026-04-08 15:19:26.690,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,69,xp
00:07:06.133,2026-04-08 15:19:26.957,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,57,xp
00:07:09.666,2026-04-08 15:19:30.490,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,69,xp
00:07:11.566,2026-04-08 15:19:32.390,gold_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,44,gold
00:07:11.566,2026-04-08 15:19:32.390,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,69,xp
00:07:12.233,2026-04-08 15:19:33.057,xp_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,57,xp
00:07:16.300,2026-04-08 15:19:37.124,xp_gain,zuus,RADIANT,,76561198754834110,phamquanghuy3678445,172.19.123.40,false,,57,xp
00:07:17.700,2026-04-08 15:19:38.524,xp_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,57,xp
00:07:18.066,2026-04-08 15:19:38.890,xp_gain,zuus,RADIANT,,76561198754834110,phamquanghuy3678445,172.19.123.40,false,,57,xp
00:07:20.666,2026-04-08 15:19:41.490,gold_gain,zuus,RADIANT,,76561198754834110,phamquanghuy3678445,172.19.123.40,false,,43,gold
00:07:20.666,2026-04-08 15:19:41.490,xp_gain,zuus,RADIANT,,76561198754834110,phamquanghuy3678445,172.19.123.40,false,,69,xp
00:07:21.900,2026-04-08 15:19:42.724,xp_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,69,xp
